Şirket;Tarih;Fatura no;Fatura içeriği;Gider sınıfı;Firma;Adet;Brim Fiyat;KDV Tutarı;OIV Tutarı;Ödenecek Tutar;Kur;Birim Fiyat Dolar;KDV Dolar
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662461426 (MART 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662460518 (MART 2024)(GSM:24% SA:4% SI:48% TN:8% DO:16% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662465109 (MART 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462752 (MART 2024)(GSM:36% SA:7% SI:39% TN:2% DO:16% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662465108 (MART 2024)(GSM:16% SA:17% SI:47% TN:6% DO:14% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662463513 (MART 2024)(GSM:26% SA:12% SI:38% TN:6% DO:18% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462755 (MART 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462751 (MART 2024)(GSM:40% SA:11% SI:30% TN:7% DO:12% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662460409 (MART 2024)(GSM:19% SA:9% SI:42% TN:16% DO:14% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;İŞ MAX 35 - TAAHHÜTSÜZ - 2662465109 (NİSAN 2024);SABIT HAT;TURKNET;1,00;307,62;61,52;30,76;399,91;0,00;0,00;0,00
Bekkiler;31.03.2024;YD62024033100533;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462750 (MART 2024)(GSM:23% SA:5% SI:52% TN:7% DO:13% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Beksan;31.03.2024;01S2024000362371;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Bekkiler;31.03.2024;01S2024000384936;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;30.04.2024;01S2024000603979;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Bekkiler;30.04.2024;01S2024000576985;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;31.05.2024;01S2024000630077;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Bekkiler;31.05.2024;01S2024000620457;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;30.06.2024;01S2024000862947;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;31.03.2024;C012024000582742;TEMLİKLİ_SAMSUNG GALAXY A13 İKİ BİZDEN_24 AY TAKSİT ÜCRETİ (22/24);SABIT HAT;TURKTELEKOM;1,00;283,00;0,00;0,00;283,00;0,00;0,00;0,00
Beksan;01.04.2024;BTE2024000001068;SISTEM DESTEK HIZMET BEDELI;SİSTEM DESTEK G.;BTE BİLGİSAYAR YAZ. DON.;1,00;1200,00;240,00;0,00;1440,00;0,00;0,00;0,00
Beksan;01.04.2024;EFC2024000039655;YENİ .COM.TR ALAN ADI KAYDI (BEKKİGROUP.COM.TR);WEB SİTESİ G.;ÇİZGİ TELEKOMÜNİKASYON;1,00;32,08;6,42;0,00;38,50;0,00;0,00;0,00
Beksan;01.04.2024;EFC2024000039655;YENİ .TR ALAN ADI KAYDI ÖN SİPARİŞ (BEKKİGROUP.TR);WEB SİTESİ G.;ÇİZGİ TELEKOMÜNİKASYON;1,00;129,11;25,82;0,00;154,93;0,00;0,00;0,00
Bekkiler;02.04.2024;RAART000000000018;İLAN, REKLAM VE TANITIM;GÖRSEL TANITIM G.;RAART GÖRSEL SAN. REK.;1,00;36812,50;7362,50;0,00;44175,00;0,00;0,00;0,00
Beksan;03.04.2024;ANE2024000001050;POWERMASTER RJ11-RJ45 SOKET SIKMA PENSESİ ;DONANIM G.;ANTENCİ ELEKTRONİK ;1,00;375,00;75,00;0,00;450,00;0,00;0,00;0,00
Beksan;04.04.2024;AAA2024000000138;FUSİNG UNIT(230V) (İNEO226)  ;YAZICI G.;OFİS BÜRO MAKİNALARI;1,00;7411,42;1482,28;0,00;8893,70;0,00;0,00;0,00
Bekkiler;15.04.2024;AAA2024000000150;CANON 057H MUADİL TONER  ;YAZICI G.;OFİS BÜRO MAKİNALARI;3,00;609,21;365,53;0,00;2193,16;0,00;0,00;0,00
Beksan;19.04.2024;SNL2024000000844;"LENOVO V15 G3 INTEL CORE I7 1255U 16GB 512GB SSD WİNDOWS 11 PRO 15.6"" FHD TAŞINABİLİR BİLGİSAYAR";DONANIM G.;SANALDESTEK BİLİŞİM AŞ.;1,00;19915,83;3983,17;0,00;23899,00;0,00;0,00;0,00
Beksan;25.04.2024;BNF2024000000447;PROJE VE DANIŞMANLIK HİZMETİ;EFLOW DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;4,31;5250,00;4525,50;0,00;27153,00;0,00;0,00;0,00
Bekkiler;25.04.2024;BNF2024000000462;PROJE VE DANIŞMANLIK HİZMETİ;EFLOW DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;2,68;4000,00;2144,00;0,00;12864,00;0,00;0,00;0,00
Beksan;30.04.2024;BNF2024000000554;AYLIK TELEFON DESTEK HİZMETİ;NETSİS DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;1,00;5000,00;1000,00;0,00;6000,00;0,00;0,00;0,00
Bekkiler;30.06.2024;01S2024000916670;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;31.07.2024;01S2024000993651;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Bekkiler;31.07.2024;01S2024001065420;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;31.08.2024;01S2024001191744;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Bekkiler;31.08.2024;01S2024001252410;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;30.09.2024;01S2024001379186;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;30.04.2024;ANE2024000001271;NEXT YE-KANKY HD UYDU ALICISI;DONANIM G.;ANTENCİ ELEKTRONİK ;1,00;458,33;91,67;0,00;550,00;0,00;0,00;0,00
Bekkiler;30.04.2024;BNF2024000000538;AYLIK TELEFON DESTEK HİZMETİ;NETSİS DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;1,00;4250,00;850,00;0,00;5100,00;0,00;0,00;0,00
Bekkiler;30.09.2024;01S2024001460368;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;31.10.2024;01S2024001568531;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Bekkiler;31.10.2024;01S2024001561522;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;30.11.2024;01S2024001715655;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Bekkiler;30.11.2024;01S2024001811239;OFİS GÜVENLİK DUVARI (%20 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;45,00;0,00;270,00;0,00;0,00;0,00
Beksan;31.12.2021;01S2021000757592;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;31.01.2022;01S2022000076621;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;30.04.2024;A162024002089357;DSL(İNTERNET);İNTERNET VE SERVER G.;TTNET ANONIM SIRKETI;1,00;314,23;62,85;31,42;408,50;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462755 (NİSAN 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662460409 (NİSAN 2024)(GSM:32% SI:40% DO:28% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462752 (NİSAN 2024)(GSM:20% SA:12% SI:27% TN:17% DO:25% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662465109 (NİSAN 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662465108 (NİSAN 2024)(GSM:27% SA:4% SI:41% TN:9% DO:19% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;İŞ MAX 35 - TAAHHÜTSÜZ - 2662465109 (MAYIS 2024);SABIT HAT;TURKNET;1,00;307,62;61,52;30,76;399,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662463513 (NİSAN 2024)(GSM:12% SA:4% SI:63% TN:5% DO:15% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462751 (NİSAN 2024)(GSM:25% SA:21% SI:31% TN:3% DO:19% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662460518 (NİSAN 2024)(GSM:28% SA:3% SI:41% TN:6% DO:23% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662461426 (NİSAN 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;30.04.2024;YE52024043000461;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462750 (NİSAN 2024)(GSM:17% SA:27% SI:27% TN:16% DO:14% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Beksan;30.04.2024;C012024000778590;TELEFON;SABIT HAT;TURKTELEKOM;1,00;340,23;68,05;34,02;442,30;0,00;0,00;0,00
Beksan;30.04.2024;C012024000778590;TEMLİKLİ_SAMSUNG GALAXY A13 İKİ BİZDEN_24 AY TAKSİT ÜCRETİ (23/24);SABIT HAT;TURKTELEKOM;1,00;283,00;0,00;0,00;283,00;0,00;0,00;0,00
Beksan;01.05.2024;BTE2024000001341;SISTEM DESTEK HIZMET BEDELI;SİSTEM DESTEK G.;BTE BİLGİSAYAR YAZ. DON.;1,00;1200,00;240,00;0,00;1440,00;0,00;0,00;0,00
Bekkiler;01.05.2024;BTE2024000001348;SISTEM DESTEK HIZMET BEDELI;SİSTEM DESTEK G.;BTE BİLGİSAYAR YAZ. DON.;1,00;1200,00;240,00;0,00;1440,00;0,00;0,00;0,00
Beksan;02.05.2024;2002024000090560;KABLOSUZ TELEFON PAN.KX TG1611 DECT SIYAH GRI;DONANIM G.;MEDİA MARKT;1,00;999,17;199,83;0,00;1199,00;0,00;0,00;0,00
Beksan;03.05.2024;AAA2024000000172;DEVELOP TN118 TONER;YAZICI G.;OFİS BÜRO MAKİNALARI;2,00;1802,82;721,13;0,00;4326,78;0,00;0,00;0,00
Beksan;03.05.2024;AAA2024000000172;CANON 057H MUADİL TONER;YAZICI G.;OFİS BÜRO MAKİNALARI;2,00;615,18;246,07;0,00;1476,44;0,00;0,00;0,00
Beksan;03.05.2024;AAA2024000000172;8750 EPSON 8750 LX300 ORJİNAL ŞERİT İKİLİ PAKET;YAZICI G.;OFİS BÜRO MAKİNALARI;1,00;550,43;110,09;0,00;660,51;0,00;0,00;0,00
Beksan;03.05.2024;AAA2024000000172;HP 85A TONER DOLUMU;YAZICI G.;OFİS BÜRO MAKİNALARI;1,00;125,00;25,00;0,00;150,00;0,00;0,00;0,00
Beksan;03.05.2024;AAA2024000000172;HP 85ADRUM;YAZICI G.;OFİS BÜRO MAKİNALARI;1,00;70,00;14,00;0,00;84,00;0,00;0,00;0,00
Bekkiler;03.05.2024;RAART000000000019;İLAN, REKLAM VE TANITIM;GÖRSEL TANITIM G.;RAART GÖRSEL SAN. REK.;1,00;36812,50;7362,50;0,00;44175,00;0,00;0,00;0,00
Bekkiler;06.05.2024;AAA2024000000175;CANON 057H MUADİL TONER   ;YAZICI G.;OFİS BÜRO MAKİNALARI;3,00;613,80;368,28;0,00;2209,68;0,00;0,00;0,00
Bekkiler;06.05.2024;AAA2024000000175;HP CE285A MUADİL TONER 1600 SAYFA    ;YAZICI G.;OFİS BÜRO MAKİNALARI;1,00;281,06;56,21;0,00;337,27;0,00;0,00;0,00
Beksan;14.05.2024;AAA2024000000194;PANTUM PA210 TONER DOLUMU(1600SYF)  ;YAZICI G.;OFİS BÜRO MAKİNALARI;1,00;250,00;50,00;0,00;300,00;0,00;0,00;0,00
Beksan;15.05.2024;BTE2024000001500;POWER BI PRO;YAZILIM LİSANS G.;BTE BİLGİSAYAR YAZ. DON.;24,00;3435,21;16489,01;0,00;98934,09;32,30;106,35;510,48
Beksan;16.05.2024;A162024002036055;DSL(İNTERNET);İNTERNET VE SERVER G.;TTNET ANONIM SIRKETI;1,00;365,00;73,00;36,50;474,50;0,00;0,00;0,00
Beksan;21.05.2024;BNF2024000000594;PROJE VE DANIŞMANLIK HİZMETİ;EFLOW DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;2,50;5250,00;2625,00;0,00;15750,00;0,00;0,00;0,00
Bekkiler;21.05.2024;BNF2024000000609;PROJE VE DANIŞMANLIK HİZMETİ;EFLOW DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;1,62;4000,00;1296,00;0,00;7776,00;0,00;0,00;0,00
Beksan;31.05.2024;BNF2024000000695;AYLIK TELEFON DESTEK HİZMETİ;NETSİS DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;1,00;5000,00;1000,00;0,00;6000,00;0,00;0,00;0,00
Beksan;31.05.2024;BNF2024000000726;PROJE VE DANIŞMANLIK HİZMETİ;EFLOW DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;1,00;6250,00;1250,00;0,00;7500,00;0,00;0,00;0,00
Bekkiler;31.01.2022;01S2022000012043;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;28.02.2022;01S2022000126745;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;28.02.2022;01S2022000087656;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;31.03.2022;01S2022000223609;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;31.03.2022;01S2022000190054;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;30.04.2022;01S2022000270273;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;31.05.2024;A162024003087467;DSL(İNTERNET);İNTERNET VE SERVER G.;TTNET ANONIM SIRKETI;1,00;365,00;73,00;36,50;474,50;0,00;0,00;0,00
Beksan;31.05.2024;C012024000973110;TELEFON;SABIT HAT;TURKTELEKOM;1,00;350,82;70,16;35,08;456,07;0,00;0,00;0,00
Bekkiler;31.05.2024;BNF2024000000679;AYLIK TELEFON DESTEK HİZMETİ;NETSİS DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;1,00;4250,00;850,00;0,00;5100,00;0,00;0,00;0,00
Bekkiler;30.04.2022;01S2022000316964;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;31.05.2022;01S2022000403095;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;31.05.2022;01S2022000361225;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;30.06.2022;01S2022000465366;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;30.06.2022;01S2022000515384;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;31.07.2022;01S2022000579947;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;31.07.2022;01S2022000618523;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;31.05.2024;A162024003048837;DSL(İNTERNET);İNTERNET VE SERVER G.;TTNET ANONIM SIRKETI;1,00;314,23;62,85;31,42;408,50;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662463513 (MAYIS 2024)(GSM:23% SA:13% SI:30% TN:15% DO:19% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662460409 (MAYIS 2024)(GSM:19% SA:7% SI:45% TN:7% DO:21% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662461426 (MAYIS 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462755 (MAYIS 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662465108 (MAYIS 2024)(GSM:26% SA:17% SI:35% TN:7% DO:15% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662460518 (MAYIS 2024)(GSM:26% SA:18% SI:28% TN:18% DO:11% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462751 (MAYIS 2024)(GSM:27% SA:8% SI:35% TN:11% DO:19% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462750 (MAYIS 2024)(GSM:27% SA:15% SI:38% TN:8% DO:13% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662462752 (MAYIS 2024)(GSM:31% SA:8% SI:31% TN:6% DO:24% );SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;HER YÖNE 1000 DAKİKA - 34.9 TL/AY-2662465109 (MAYIS 2024);SABIT HAT;TURKNET;1,00;26,85;5,37;2,69;34,91;0,00;0,00;0,00
Bekkiler;31.05.2024;YF62024053100331;İŞ MAX 35 - TAAHHÜTSÜZ - 2662465109 (HAZİRAN 2024);SABIT HAT;TURKNET;1,00;307,62;61,52;30,76;399,91;0,00;0,00;0,00
Beksan;31.05.2024;C012024000973110;TEMLİKLİ_SAMSUNG GALAXY A13 İKİ BİZDEN_24 AY TAKSİT ÜCRETİ (24/24);SABIT HAT;TURKTELEKOM;1,00;283,00;0,00;0,00;283,00;0,00;0,00;0,00
Beksan;01.06.2024;BTE2024000001689;SISTEM DESTEK HIZMET BEDELI;SİSTEM DESTEK G.;BTE BİLGİSAYAR YAZ. DON.;1,00;1200,00;240,00;0,00;1440,00;0,00;0,00;0,00
Bekkiler;01.06.2024;BTE2024000001696;SISTEM DESTEK HIZMET BEDELI;SİSTEM DESTEK G.;BTE BİLGİSAYAR YAZ. DON.;1,00;1200,00;240,00;0,00;1440,00;0,00;0,00;0,00
Bekkiler;03.06.2024;RAART000000000020;İLAN, REKLAM VE TANITIM;GÖRSEL TANITIM G.;RAART GÖRSEL SAN. REK.;1,00;36812,50;7362,50;0,00;44175,00;0,00;0,00;0,00
Beksan;25.06.2024;BNF2024000000744;PROJE VE DANIŞMANLIK HİZMETİ;EFLOW DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;7,65;5250,00;8032,50;0,00;48195,00;0,00;0,00;0,00
Bekkiler;25.06.2024;BNF2024000000759;PROJE VE DANIŞMANLIK HİZMETİ;EFLOW DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;3,75;9500,00;7125,00;0,00;42750,00;0,00;0,00;0,00
Bekkiler;27.06.2024;AAA2024000000260;CANON 057H MUADİL TONER    ;YAZICI G.;OFİS BÜRO MAKİNALARI;3,00;626,30;375,78;0,00;2254,69;0,00;0,00;0,00
Bekkiler;27.06.2024;AAA2024000000260;HP CE285A MUADİL TONER 1600 SAYFA;YAZICI G.;OFİS BÜRO MAKİNALARI;1,00;296,67;59,33;0,00;356,00;0,00;0,00;0,00
Bekkiler;27.06.2024;AAA2024000000260;HP CE505X MUADİL TONER 6400 SAYFA  ;YAZICI G.;OFİS BÜRO MAKİNALARI;1,00;494,45;98,89;0,00;593,34;0,00;0,00;0,00
Beksan;28.06.2024;BNF2024000000870;AYLIK TELEFON DESTEK HİZMETİ;NETSİS DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;1,00;5000,00;1000,00;0,00;6000,00;0,00;0,00;0,00
Bekkiler;28.06.2024;BNF2024000000854;AYLIK TELEFON DESTEK HİZMETİ;NETSİS DESTEK G.;BTENET YAZILIM VE PROJE HİZ.;1,00;8500,00;1700,00;0,00;10200,00;0,00;0,00;0,00
Beksan;31.08.2022;01S2022000645515;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;31.08.2022;01S2022000698200;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;30.09.2022;01S2022000833827;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Bekkiler;30.09.2022;01S2022000772715;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
Beksan;31.10.2022;01S2022000854647;OFİS GÜVENLİK DUVARI (%18 KDV );İNTERNET VE SERVER G.;SUPERONLINE İLETİŞİM;1,00;225,00;40,50;0,00;265,50;0,00;0,00;0,00
